exp,algo,scale,hostname,recv_drop,recv_errs,recv_packets,send_bytes,send_drop,send_errs,send_packets,timestamp
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,30828,1710214,0,0,24783,1.513121874086618E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,23106,1286089,0,0,18497,1.513121874095295E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,34066,1872447,0,0,27884,1.513121874096245E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,33398,1922489,0,0,26712,1.513121874102957E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,31492,1710674,0,0,24623,1.513121874110625E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,42280,2373186,0,0,33657,1.513121874110896E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,37277,2016338,0,0,29712,1.513121879079919E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,25532,1448475,0,0,20736,1.513121879088481E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,31612,1813219,0,0,26464,1.513121879099487E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,33144,1830035,0,0,25915,1.513121879100418E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,22172,1356052,0,0,17747,1.513121879105452E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,32817,1887221,0,0,27688,1.513121879116249E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,43054,2432908,0,0,35505,1.513121879116454E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,37732,2020212,0,0,28796,1.513121884085497E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,30037,1674079,0,0,24307,1.513121884094303E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,33213,1913507,0,0,27498,1.513121884103619E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,31218,1700959,0,0,24750,1.51312188410596E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,33620,1966314,0,0,27485,1.513121884107147E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,42092,2388453,0,0,34073,1.513121884118962E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,25732,1427217,0,0,20395,1.513121884119052E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,36250,1952111,0,0,28191,1.513121889091216E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,23241,1262113,0,0,18105,1.513121889100141E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,33123,1895792,0,0,27501,1.513121889107814E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,36105,2117261,0,0,30521,1.513121889108692E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,34376,2037335,0,0,27587,1.513121889111352E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,43042,2366835,0,0,34171,1.513121889121622E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,27002,1534790,0,0,22292,1.513121889123052E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,39263,2158727,0,0,31014,1.513121894097139E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,33116,1860452,0,0,27248,1.513121894104938E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,33808,1809649,0,0,26170,1.513121894112789E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,34052,1963003,0,0,27925,1.51312189411357E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,33221,1971173,0,0,27589,1.513121894117198E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,23899,1337530,0,0,19034,1.513121894127183E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,34446,1944426,0,0,28424,1.513121894127263E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,35823,1874955,0,0,27047,1.513121899100487E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,35223,1991313,0,0,28712,1.513121899109112E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,32907,1931805,0,0,27946,1.513121899116136E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,34930,1977616,0,0,28771,1.51312189911858E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,33681,2042927,0,0,27683,1.513121899119634E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,38771,2181292,0,0,30888,1.513121899131411E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,35221,2023974,0,0,29159,1.513121899132996E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,36426,1943829,0,0,28150,1.513121904106429E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,34708,1920836,0,0,27302,1.513121904115096E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,33266,2050209,0,0,30081,1.51312190412022E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,34742,1931852,0,0,27664,1.513121904121138E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,31451,1801362,0,0,25045,1.513121904123805E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,41806,2354351,0,0,34312,1.513121904135561E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,32720,1840805,0,0,26329,1.513121904138797E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,35103,1877609,0,0,27228,1.513121909108789E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,32319,1777473,0,0,25441,1.513121909117415E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,32924,1939192,0,0,27704,1.513121909125866E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,31766,1717035,0,0,24971,1.513121909126985E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,32172,1909926,0,0,25253,1.513121909127982E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,46074,2674318,0,0,38341,1.513121909141333E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,33956,1924612,0,0,27989,1.513121909144615E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,35998,1984252,0,0,28519,1.513121914112967E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,35025,1920398,0,0,27469,1.513121914121564E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,32191,1844687,0,0,26744,1.51312191413168E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,21681,1265127,0,0,17370,1.513121914132148E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,34369,1934815,0,0,27530,1.513121914132743E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,43802,2420208,0,0,34991,1.513121914147171E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,33859,1947486,0,0,28024,1.513121914147951E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,34718,1880823,0,0,26928,1.513121919118852E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,32757,1862700,0,0,27332,1.513121919125765E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,33301,1956620,0,0,26500,1.513121919136443E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,34629,2016844,0,0,29439,1.513121919136923E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,31376,1697782,0,0,24168,1.513121919138362E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,43607,2516606,0,0,36285,1.513121919152114E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,32933,1867888,0,0,27112,1.51312191915372E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,35242,1898937,0,0,27886,1.513121924124594E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,34900,2001435,0,0,28900,1.513121924129904E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,34132,2045086,0,0,27457,1.513121924140485E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,33533,1786819,0,0,26459,1.513121924141751E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,33983,1974705,0,0,28197,1.513121924142343E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,44255,2528591,0,0,36035,1.513121924156272E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,33134,1879656,0,0,27190,1.513121924156346E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,34475,1831725,0,0,26038,1.513121929129466E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,32781,1800383,0,0,26014,1.513121929135593E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,24200,1432063,0,0,19819,1.513121929146149E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,34138,1885689,0,0,26714,1.513121929147424E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,33121,1929002,0,0,28185,1.51312192914819E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,43484,2398121,0,0,34845,1.513121929160438E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,32667,1770196,0,0,25206,1.513121929160513E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,35075,1853064,0,0,27018,1.513121934135118E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,35174,2009570,0,0,28935,1.513121934141382E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,34139,2028470,0,0,27146,1.513121934151963E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,33627,1985441,0,0,28270,1.51312193415319E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,31480,1712275,0,0,24771,1.51312193415333E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,45282,2634493,0,0,38150,1.513121934164547E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,33618,1920047,0,0,28109,1.513121934165785E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,35513,1987584,0,0,28464,1.513121939137819E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,35087,1960881,0,0,28350,1.513121939146423E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,33226,1987032,0,0,28112,1.513121939156939E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,31972,1932395,0,0,27936,1.513121939157855E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,23041,1291265,0,0,18516,1.51312193915828E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,43348,2470749,0,0,35396,1.513121939168708E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,34170,1921549,0,0,27372,1.513121939168818E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,33477,1752562,0,0,25263,1.513121944141061E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,34007,1888024,0,0,27437,1.513121944150578E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,33640,2058256,0,0,27900,1.513121944161165E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,33458,2031071,0,0,29416,1.513121944161569E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,35675,1975578,0,0,28632,1.513121944162672E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,30659,1670430,0,0,24056,1.513121944172855E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,42426,2348208,0,0,34217,1.513121944172923E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,36533,2039841,0,0,29804,1.513121949146146E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,35061,2056498,0,0,29646,1.513121949154742E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,32813,1907843,0,0,26814,1.513121949165364E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,33079,1854720,0,0,26509,1.51312194916609E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,32530,1801001,0,0,25660,1.51312194916667E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,35314,2009253,0,0,29128,1.513121949177076E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,45719,2608908,0,0,38101,1.513121949177137E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,38299,2120017,0,0,30001,1.51312195415025E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,35072,1991030,0,0,28758,1.513121954158934E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,33127,1911023,0,0,27732,1.513121954169886E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,34646,1972617,0,0,28921,1.513121954170792E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,32975,2033780,0,0,26984,1.51312195417149E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,33167,1853521,0,0,26525,1.513121954181156E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,43575,2418668,0,0,34056,1.513121954181492E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,34916,1826699,0,0,26734,1.513121959154466E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,34791,1937197,0,0,27987,1.513121959164576E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,32750,1937090,0,0,27877,1.513121959173674E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,27619,1616854,0,0,23713,1.513121959174354E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,31341,1708848,0,0,24774,1.513121959176462E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,42120,2372160,0,0,34955,1.513121959185379E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,32753,1894343,0,0,27807,1.513121959186902E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,30558,1710545,0,0,25501,1.513121964160227E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,26166,1481437,0,0,21785,1.513121964170529E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,10708,769681,0,0,9343,1.513121964179339E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,10696,615688,0,0,8897,1.513121964180052E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,23270,1346130,0,0,19728,1.513121964182104E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,28909,1650355,0,0,24350,1.513121964191259E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,12137,685480,0,0,9992,1.513121964192714E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,2873,317573,0,0,2632,1.513121969162849E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,3401,318803,0,0,2812,1.513121969176323E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,441,504293,0,0,477,1.513121969182021E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,6868,517282,0,0,5823,1.513121969182757E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,945,161096,0,0,883,1.513121969187268E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,1697,240497,0,0,1503,1.513121969193812E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,434,142425,0,0,456,1.513121969198372E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,4975,573948,0,0,3641,1.513121974168551E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,11752,1036180,0,0,8552,1.513121974182223E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,10285,2409742,0,0,7969,1.513121974186515E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,9333,1018035,0,0,7115,1.513121974186635E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,5129,623740,0,0,4051,1.513121974191504E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,10078,1015248,0,0,7361,1.513121974197867E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,12290,1111440,0,0,9392,1.513121974221897E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,20869,1217635,0,0,15136,1.513121979171233E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,29636,1663364,0,0,23105,1.51312197918777E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,26168,1849037,0,0,20913,1.513121979188626E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,27011,1513809,0,0,20947,1.513121979190736E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,24626,1469562,0,0,18858,1.513121979195663E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,21358,1227747,0,0,16117,1.513121979202083E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,19407,1086635,0,0,15099,1.513121979223366E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,24131,1308973,0,0,17704,1.513121984177175E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,22937,1276553,0,0,17409,1.513121984192035E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,23770,1742050,0,0,18638,1.513121984194275E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,26482,1537369,0,0,21238,1.513121984195006E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,24464,1487456,0,0,19397,1.513121984199824E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,36254,2055225,0,0,28325,1.513121984206266E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,24078,1430073,0,0,19092,1.513121984228999E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,29097,1557680,0,0,22090,1.513121989183044E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,13981,803002,0,0,10974,1.513121989196161E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,15388,1172986,0,0,12366,1.513121989198694E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,25215,1430338,0,0,19738,1.513121989200542E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,27869,1554087,0,0,22033,1.513121989204035E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,22611,1268574,0,0,17119,1.513121989210482E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,17403,972759,0,0,13396,1.513121989234417E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,28993,1567018,0,0,21981,1.513121994187748E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,18195,1049220,0,0,13740,1.513121994201952E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,21524,1594246,0,0,18275,1.513121994202935E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,15388,885602,0,0,12343,1.513121994203566E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,20147,1113577,0,0,15555,1.513121994208242E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,28734,1609053,0,0,22278,1.513121994214668E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,26521,1557392,0,0,21894,1.513121994240031E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,19904,1063160,0,0,14765,1.513121999193555E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,25231,1537843,0,0,19955,1.513121999204468E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,16884,1262274,0,0,15055,1.513121999208528E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,22331,1294849,0,0,18568,1.513121999209191E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,21540,1212930,0,0,17298,1.513121999212981E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,29434,1683121,0,0,23156,1.513121999218772E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,26407,1538479,0,0,21353,1.513121999242789E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,31812,1696659,0,0,23649,1.513122004196118E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,25199,1332943,0,0,19001,1.513122004210307E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,29298,1690431,0,0,24149,1.513122004211652E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,26550,1855769,0,0,23653,1.513122004214259E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,28271,1578187,0,0,21880,1.513122004216584E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,35000,1998780,0,0,27896,1.513122004223017E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,27263,1507674,0,0,21513,1.513122004246973E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,24746,1259541,0,0,18113,1.513122009201958E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,25640,1354341,0,0,19493,1.513122009212857E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,34263,1869320,0,0,27288,1.513122009215827E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,32884,1940433,0,0,26902,1.513122009219432E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,19854,1068701,0,0,14933,1.513122009222299E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,33743,1823180,0,0,25617,1.513122009227185E9
exp1,kmeans,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,28052,1543986,0,0,22058,1.513122009252743E9
exp1,kmeans,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,37224,1981522,0,0,29098,1.513122014204452E9
exp1,kmeans,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,25096,1310508,0,0,18955,1.513122014217102E9
exp1,kmeans,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,34177,1885685,0,0,26774,1.513122014220067E9
exp1,kmeans,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,32431,1920572,0,0,25964,1.513122014223657E9
exp1,kmeans,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,33731,1866648,0,0,27254,1.513122014224932E9
exp1,kmeans,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,29034,1600953,0,0,22400,1.513122014231429E9
