exp,algo,scale,hostname,load5,load10,load15,procs,timestamp
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,3.97,4.67,3.57,699,1.513211135238497E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,4.86,5.84,4.64,867,1.513211135241144E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,3.35,3.77,3.24,702,1.513211135247478E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,3.37,3.62,2.92,698,1.513211135248513E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,2.95,3.54,3.0,696,1.513211135251118E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,3.81,4.72,4.08,701,1.513211135253534E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,3.62,4.09,3.26,697,1.513211135256518E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,3.65,4.59,3.55,699,1.513211140243933E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,4.63,5.77,4.62,866,1.513211140246689E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,3.08,3.71,3.22,702,1.513211140252973E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,3.1,3.56,2.91,698,1.513211140254039E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,2.71,3.48,2.98,696,1.513211140255627E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,3.51,4.64,4.06,701,1.513211140259241E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,3.33,4.03,3.24,697,1.513211140262079E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,3.35,4.51,3.53,698,1.513211145249493E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,4.26,5.68,4.6,842,1.5132111452522E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,2.83,3.65,3.21,701,1.513211145255718E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,2.85,3.5,2.89,697,1.51321114525956E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,2.5,3.42,2.96,695,1.513211145261238E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,3.23,4.56,4.04,700,1.51321114526489E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,3.22,3.99,3.23,696,1.513211145267649E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,3.09,4.44,3.51,697,1.513211150251488E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,4.0,5.6,4.58,840,1.513211150252739E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,2.61,3.59,3.19,700,1.513211150261245E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,2.63,3.44,2.88,696,1.513211150265104E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,2.3,3.36,2.95,694,1.513211150266881E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,2.97,4.48,4.01,698,1.51321115027052E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,2.96,3.93,3.22,694,1.513211150273218E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,2.84,4.36,3.49,695,1.513211155257074E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,3.68,5.51,4.56,837,1.513211155258289E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,2.4,3.53,3.17,698,1.513211155266789E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,2.41,3.39,2.86,694,1.513211155270676E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,2.11,3.31,2.93,692,1.513211155272574E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,2.73,4.41,3.99,697,1.513211155276135E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,2.81,3.88,3.2,693,1.513211155278759E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,2.69,4.31,3.48,697,1.513211160261913E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,3.38,5.42,4.53,840,1.51321116026346E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,2.2,3.47,3.15,700,1.513211160272265E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,2.22,3.33,2.84,696,1.513211160276138E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,1.94,3.25,2.92,694,1.513211160278175E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,2.51,4.34,3.97,699,1.51321116028181E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,2.58,3.81,3.19,695,1.513211160284336E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,2.56,4.25,3.46,702,1.513211165266861E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,3.75,5.46,4.55,852,1.513211165267503E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,2.11,3.43,3.14,706,1.513211165274405E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,2.36,3.34,2.85,701,1.513211165281604E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,2.19,3.28,2.93,699,1.513211165283813E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,2.55,4.31,3.97,705,1.513211165285931E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,2.37,3.75,3.17,701,1.513211165289825E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,4.49,5.58,4.6,849,1.513211170271517E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,2.75,4.26,3.47,700,1.513211170272311E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,1.94,3.37,3.13,704,1.513211170278476E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,2.9,3.43,2.88,699,1.513211170285925E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,2.09,3.24,2.92,697,1.513211170289465E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,2.51,4.28,3.95,703,1.513211170290015E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,2.26,3.7,3.16,699,1.513211170293033E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,7.1,6.11,4.77,849,1.513211175277487E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,2.53,4.19,3.45,700,1.513211175277639E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,1.78,3.32,3.11,704,1.513211175284199E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,1.92,3.19,2.9,697,1.513211175291698E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,2.66,3.38,2.87,699,1.513211175292119E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,2.31,4.2,3.93,703,1.513211175295928E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,2.16,3.66,3.15,699,1.513211175298981E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,2.81,4.22,3.47,700,1.513211180283138E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,6.77,6.05,4.76,849,1.513211180283419E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,1.72,3.28,3.1,704,1.513211180289368E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,4.97,3.8,3.1,697,1.513211180297243E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,2.53,3.34,2.86,699,1.513211180297423E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,3.24,4.37,3.99,703,1.513211180297988E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,2.07,3.61,3.13,699,1.513211180304695E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,10.47,6.83,5.02,849,1.513211185287544E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,5.71,4.8,3.66,699,1.513211185288377E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,3.18,3.55,3.19,703,1.513211185294511E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,4.58,3.74,3.08,697,1.513211185299712E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,5.21,3.88,3.04,699,1.513211185301828E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,2.98,4.29,3.97,703,1.513211185302412E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,5.11,4.22,3.33,699,1.513211185309076E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,13.96,7.62,5.28,849,1.513211190291656E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,5.25,4.72,3.64,699,1.513211190292501E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,2.93,3.5,3.17,703,1.513211190298545E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,4.21,3.67,3.07,697,1.513211190305394E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,4.79,3.82,3.02,699,1.513211190306057E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,2.74,4.22,3.94,703,1.513211190308369E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,6.06,4.43,3.41,699,1.513211190313086E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,12.84,7.49,5.25,849,1.513211195297545E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,4.91,4.66,3.62,699,1.513211195298478E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,2.69,3.44,3.15,703,1.513211195304699E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,6.75,4.21,3.24,697,1.513211195310982E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,4.41,3.75,3.0,699,1.513211195312077E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,5.09,4.68,4.1,703,1.513211195313925E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,5.57,4.36,3.39,699,1.513211195319437E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,15.25,8.08,5.46,850,1.513211200299525E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,6.52,5.0,3.74,699,1.513211200302133E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,5.36,3.98,3.33,703,1.513211200309255E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,6.22,4.14,3.13,699,1.513211200313924E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,6.29,4.16,3.23,697,1.513211200315715E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,4.68,4.61,4.07,703,1.513211200318081E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,6.49,4.57,3.46,699,1.513211200325052E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,17.08,8.58,5.63,850,1.513211205303516E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,6.0,4.91,3.72,699,1.513211205308497E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,4.93,3.91,3.31,703,1.513211205315087E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,5.72,4.07,3.11,699,1.513211205317816E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,5.79,4.09,3.21,697,1.513211205321395E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,5.02,4.68,4.1,703,1.513211205324888E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,5.97,4.49,3.44,699,1.513211205331087E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,15.71,8.43,5.6,850,1.513211210309592E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,5.52,4.83,3.7,699,1.513211210312283E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,4.62,3.86,3.3,703,1.51321121031843E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,5.26,4.0,3.1,699,1.513211210323503E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,7.73,4.52,3.36,697,1.513211210323812E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,7.59,5.22,4.28,703,1.513211210330181E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,5.49,4.42,3.42,699,1.513211210335632E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,17.09,8.84,5.75,850,1.513211215311468E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,8.04,5.37,3.88,699,1.513211215316257E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,7.05,4.38,3.47,703,1.513211215322522E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,6.28,4.23,3.18,699,1.513211215325828E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,7.11,4.44,3.34,697,1.5132112153295E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,6.98,5.13,4.25,703,1.513211215336195E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,7.45,4.84,3.57,699,1.513211215341047E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,17.01,8.96,5.8,850,1.513211220317095E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,7.39,5.28,3.86,699,1.5132112203227E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,6.49,4.31,3.45,703,1.513211220328104E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,5.78,4.16,3.16,699,1.513211220331605E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,8.38,4.75,3.45,697,1.513211220334987E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,8.82,5.54,4.39,703,1.513211220342375E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,6.86,4.76,3.55,699,1.513211220346938E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,19.25,9.56,6.01,845,1.513211225319593E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,9.12,5.67,3.99,698,1.513211225328287E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,7.09,4.47,3.51,701,1.513211225330479E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,7.24,4.49,3.27,698,1.51321122533393E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,7.71,4.67,3.43,696,1.513211225339866E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,8.11,5.45,4.37,701,1.513211225346005E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,7.83,5.0,3.63,697,1.513211225349042E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,21.55,10.2,6.24,841,1.513211230323581E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,10.15,5.94,4.09,696,1.51321123033209E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,7.88,4.68,3.58,699,1.513211230334486E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,8.34,4.77,3.37,696,1.513211230337904E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,7.09,4.59,3.41,694,1.513211230345811E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,7.46,5.36,4.34,700,1.513211230351841E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,10.01,5.5,3.8,695,1.513211230353801E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,19.82,10.03,6.21,841,1.513211235329607E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,9.42,5.86,4.07,696,1.513211235336111E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,7.41,4.63,3.57,699,1.513211235340635E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,7.75,4.7,3.35,696,1.513211235341955E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,8.85,5.0,3.55,694,1.513211235351434E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,9.67,5.85,4.51,700,1.513211235357343E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,9.2,5.4,3.78,695,1.513211235359385E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,20.16,10.26,6.3,841,1.513211240331484E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,11.31,6.31,4.23,696,1.513211240341158E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,9.46,5.1,3.73,703,1.513211240342373E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,9.93,5.21,3.53,696,1.513211240345815E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,8.14,4.92,3.53,694,1.513211240357796E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,11.11,5.86,3.94,695,1.513211240360946E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,8.9,5.75,4.48,700,1.513211240362015E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,20.39,10.47,6.39,846,1.513211245335588E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,10.48,6.22,4.21,701,1.51321124534689E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,8.7,5.02,3.71,702,1.513211245348017E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,9.14,5.12,3.51,699,1.513211245351583E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,7.49,4.83,3.51,698,1.513211245363377E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,10.22,5.77,3.91,699,1.513211245364917E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,8.18,5.66,4.46,705,1.513211245368072E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,18.75,10.3,6.36,846,1.513211250341799E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,9.64,6.12,4.19,701,1.513211250352455E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,8.0,4.93,3.69,702,1.513211250353649E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,8.57,5.07,3.5,699,1.513211250357076E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,9.45,5.29,3.66,698,1.513211250369001E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,9.4,5.67,3.89,699,1.513211250370582E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,10.73,6.23,4.65,705,1.513211250373745E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,20.3,10.76,6.53,846,1.513211255343488E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,11.11,6.48,4.31,701,1.51321125535612E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,10.25,5.45,3.86,702,1.513211255358513E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,10.92,5.62,3.68,699,1.51321125536179E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,8.69,5.2,3.64,698,1.513211255371858E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,11.45,6.16,4.06,699,1.513211255373256E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,9.87,6.12,4.63,705,1.513211255377934E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,21.71,11.21,6.7,845,1.513211260347519E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,10.3,6.39,4.3,701,1.513211260361854E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,9.43,5.36,3.84,702,1.513211260364696E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,10.05,5.52,3.66,700,1.513211260367501E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,8.0,5.11,3.62,698,1.513211260377542E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,10.53,6.05,4.04,700,1.513211260378685E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,9.08,6.02,4.6,705,1.513211260383964E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,20.13,11.06,6.67,845,1.513211265351604E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,9.72,6.33,4.29,701,1.513211265364214E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,8.75,5.29,3.83,702,1.513211265366544E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,9.72,5.53,3.68,700,1.513211265369879E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,9.77,5.97,4.02,700,1.513211265381086E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,9.84,5.54,3.77,698,1.513211265383173E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,11.08,6.49,4.76,705,1.513211265389488E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,23.33,11.87,6.96,845,1.513211270355459E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,11.5,6.76,4.44,701,1.513211270368213E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,9.65,5.53,3.91,702,1.51321127037047E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,10.79,5.82,3.78,700,1.513211270373835E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,10.75,6.24,4.12,700,1.513211270384964E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,9.05,5.45,3.75,698,1.513211270388916E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,10.19,6.38,4.73,705,1.513211270393945E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,22.66,11.92,7.0,845,1.513211275361278E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,10.58,6.65,4.41,701,1.513211275374264E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,8.88,5.44,3.89,702,1.513211275376521E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,9.92,5.72,3.76,700,1.5132112753797E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,9.89,6.13,4.1,700,1.513211275390828E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,8.81,5.46,3.76,698,1.51321127539446E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,11.7,6.76,4.86,705,1.513211275399879E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,25.65,12.72,7.29,845,1.513211280363424E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,11.34,6.87,4.5,701,1.51321128037629E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,10.01,5.73,4.0,702,1.513211280378455E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,10.65,5.94,3.84,700,1.51321128038387E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,10.78,6.38,4.19,700,1.513211280393006E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,8.1,5.37,3.74,698,1.513211280399999E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,10.76,6.64,4.84,705,1.513211280401956E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,28.0,13.42,7.54,845,1.513211285367459E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,10.43,6.76,4.47,701,1.513211285381129E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,9.21,5.64,3.97,702,1.5132112853844E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,11.0,6.1,3.9,700,1.513211285389512E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,9.92,6.27,4.16,700,1.513211285399028E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,7.45,5.28,3.72,698,1.513211285405789E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,9.9,6.53,4.81,705,1.513211285407839E9
exp2,pca,gigantic,cluster-cin-w-5.c.spark-186801.internal,27.68,13.6,7.63,846,1.513211290371513E9
exp2,pca,gigantic,cluster-cin-w-4.c.spark-186801.internal,12.0,7.14,4.61,701,1.513211290384585E9
exp2,pca,gigantic,cluster-cin-w-1.c.spark-186801.internal,9.43,5.74,4.02,702,1.513211290386486E9
exp2,pca,gigantic,cluster-cin-w-3.c.spark-186801.internal,13.32,6.66,4.1,700,1.513211290393812E9
exp2,pca,gigantic,cluster-cin-w-0.c.spark-186801.internal,11.28,6.62,4.29,700,1.513211290401009E9
exp2,pca,gigantic,cluster-cin-w-6.c.spark-186801.internal,7.98,5.42,3.77,698,1.513211290407989E9
exp2,pca,gigantic,cluster-cin-w-2.c.spark-186801.internal,10.47,6.71,4.88,705,1.513211290409986E9
