moment,node,load5,load10,load15,procs
96,1,6.8,6.32,5.03,665
97,2,11.99,10.25,8.57,814
97,4,6.95,6.44,5.27,673
97,3,6.95,6.49,4.98,660
97,5,7.24,6.42,5.37,665
97,7,6.92,6.16,4.75,665
97,6,6.88,6.23,5,667
97,1,6.9,6.35,5.05,665
98,2,12.15,10.31,8.6,815
98,4,7.03,6.47,5.28,673
98,3,7.03,6.51,5,661
98,5,7.06,6.39,5.36,665
98,7,6.93,6.17,4.77,664
98,6,6.81,6.23,5.01,667
98,1,6.91,6.36,5.06,665
99,2,12.3,10.37,8.63,814
99,4,7.11,6.49,5.3,673
99,3,6.79,6.47,4.99,661
99,5,6.82,6.35,5.36,664
99,7,6.77,6.15,4.77,665
99,6,6.91,6.26,5.02,667
99,1,6.91,6.37,5.07,665
100,2,12.27,10.4,8.65,815
100,4,7.26,6.54,5.32,673
100,3,6.64,6.45,4.99,660
100,5,6.67,6.33,5.35,665
100,7,6.87,6.18,4.78,665
100,6,6.83,6.26,5.03,668
100,1,6.92,6.38,5.08,665
101,2,12.25,10.42,8.67,815
101,4,7.08,6.51,5.32,672
101,3,6.59,6.44,5,661
101,5,6.62,6.32,5.36,665
101,7,6.96,6.21,4.8,665
101,6,6.85,6.27,5.04,668
101,1,6.93,6.39,5.09,665
102,2,12.47,10.5,8.7,815
102,4,7.16,6.53,5.33,673
102,3,6.86,6.5,5.02,661
102,5,6.57,6.32,5.36,665
102,7,6.89,6.21,4.81,665
102,6,6.94,6.3,5.05,667
102,1,6.93,6.4,5.1,663
103,2,12.27,10.49,8.71,815
103,4,7.06,6.52,5.33,673
103,3,6.8,6.49,5.03,661
103,5,6.52,6.31,5.37,665
103,7,6.97,6.24,4.83,665
103,6,7.03,6.33,5.07,668
103,1,7.02,6.43,5.12,665
104,2,12.25,10.52,8.73,815
104,4,7.06,6.53,5.34,672
104,3,6.97,6.53,5.05,661
104,5,6.64,6.34,5.38,665
104,7,7.06,6.27,4.84,664
104,6,7.02,6.34,5.08,668
104,1,7.1,6.46,5.13,665
105,2,12.15,10.52,8.74,814
105,4,7.13,6.56,5.36,674
105,3,6.97,6.54,5.06,661
105,5,6.67,6.35,5.39,665
105,7,7.13,6.3,4.86,665
105,6,7.18,6.38,5.1,668
105,1,7.25,6.5,5.15,665
106,2,12.3,10.58,8.77,814
106,4,7.12,6.57,5.37,674
106,3,7.06,6.56,5.08,661
106,5,6.78,6.38,5.4,664
106,7,7.12,6.31,4.87,665
106,6,7.01,6.36,5.1,668
106,1,7.31,6.52,5.17,665
107,2,12.19,10.59,8.78,815
107,4,7.03,6.56,5.37,674
107,3,7.13,6.59,5.09,661
107,5,6.79,6.39,5.41,665
107,7,7.27,6.35,4.89,665
107,6,6.77,6.32,5.09,668
107,1,7.45,6.57,5.19,665
