moment,node,load5,load10,load15,procs
99,7,8.92,8.21,5.37,679
99,6,19.66,12.44,6.8,680
100,5,36.12,23.55,11.87,835
100,1,15.93,13.39,7.25,681
100,2,10.51,10.16,5.83,682
100,3,7.32,8.55,5.26,678
100,4,18.98,12.07,6.65,688
100,7,8.2,8.07,5.34,679
100,6,19.37,12.5,6.85,680
101,5,37.87,24.12,12.12,835
101,1,14.66,13.17,7.21,681
101,2,9.67,9.99,5.8,682
101,4,20.43,12.48,6.81,688
101,3,6.74,8.41,5.23,678
101,7,7.55,7.94,5.31,679
101,6,21.02,12.96,7.03,679
102,5,39.56,24.7,12.37,836
102,1,13.56,12.96,7.17,681
102,2,8.9,9.82,5.77,682
102,3,7.16,8.47,5.27,678
102,4,21.35,12.81,6.95,688
102,7,7.02,7.83,5.29,679
102,6,22.54,13.41,7.2,679
103,5,41.28,25.3,12.63,836
103,1,12.48,12.75,7.14,681
103,2,8.18,9.66,5.74,682
103,4,22.77,13.24,7.12,688
103,3,7.95,8.61,5.33,678
103,7,6.46,7.69,5.26,679
103,6,23.94,13.85,7.38,679
104,5,42.78,25.88,12.89,836
104,1,11.64,12.57,7.11,681
104,2,7.53,9.5,5.7,682
104,4,24.07,13.67,7.29,688
104,3,9.95,9.02,5.48,678
104,7,6.02,7.58,5.24,679
104,6,25.22,14.29,7.56,679
105,5,44.16,26.45,13.14,836
105,1,10.71,12.36,7.07,681
105,2,6.92,9.34,5.67,682
105,4,25.34,14.11,7.47,688
105,3,10.6,9.17,5.55,678
105,7,5.54,7.46,5.21,679
105,6,26.57,14.75,7.74,679
106,5,44.31,26.77,13.32,836
106,1,9.85,12.16,7.03,681
106,2,8.29,9.58,5.77,682
106,4,26.52,14.54,7.64,688
106,3,12.79,9.65,5.72,678
106,7,5.82,7.48,5.23,679
106,6,25.24,14.67,7.75,679
107,5,44.36,27.07,13.49,836
107,1,9.06,11.95,6.99,681
107,2,8.91,9.69,5.83,682
107,4,26.47,14.73,7.74,688
107,3,14.97,10.15,5.91,678
107,7,7.83,7.87,5.37,679
107,6,23.22,14.42,7.71,679
108,5,42.41,26.96,13.52,836
108,1,9.3,11.95,7.02,681
108,2,10.76,10.06,5.97,682
108,4,25.8,14.78,7.8,688
108,3,16.98,10.65,6.09,678
108,7,9.69,8.26,5.51,679
108,6,21.36,14.18,7.67,679
109,5,39.33,26.58,13.47,836
109,1,11.51,12.37,7.18,681
109,2,12.54,10.44,6.11,682
109,4,23.97,14.58,7.77,688
109,3,19.06,11.18,6.29,678
109,7,12.04,8.77,5.69,679
109,6,19.65,13.95,7.63,679
110,5,36.18,26.13,13.4,836
110,1,13.72,12.81,7.35,681
110,2,14.18,10.82,6.26,682
110,4,22.05,14.34,7.73,688
110,3,18.33,11.16,6.31,678
110,6,18.24,13.75,7.6,679
110,7,14.28,9.29,5.87,679
111,5,33.29,25.7,13.33,836
111,1,15.58,13.22,7.51,681
